,DIA,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL,AÑO,SEMANA,MES
453823,2019-01-20,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,3,1
453824,2019-01-27,es,Ciudad Real,Guadalajara,3.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,4,1
453825,2019-07-02,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,27,7
453826,2019-11-02,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,44,11
453827,2019-02-17,es,Ciudad Real,Guadalajara,3.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,7,2
453828,2019-10-03,es,Ciudad Real,Guadalajara,8.0,3,3,2,3,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,40,10
453829,2019-03-17,es,Ciudad Real,Guadalajara,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,11,3
453830,2019-03-31,es,Ciudad Real,Guadalajara,8.0,2,4,2,4,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,13,3
453831,2019-04-22,es,Ciudad Real,Guadalajara,9.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,17,4
453832,2019-04-23,es,Ciudad Real,Guadalajara,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,17,4
453833,2019-12-05,es,Ciudad Real,Guadalajara,3.0,3,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,49,12
453834,2019-05-14,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,20,5
453835,2019-05-18,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,20,5
453836,2019-05-19,es,Ciudad Real,Guadalajara,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,20,5
453837,2019-05-21,es,Ciudad Real,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,21,5
453838,2019-05-29,es,Ciudad Real,Guadalajara,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,22,5
453839,2019-06-17,es,Ciudad Real,Guadalajara,1.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,25,6
453840,2019-06-23,es,Ciudad Real,Guadalajara,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,25,6
453841,2019-11-07,es,Ciudad Real,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,45,11
453842,2019-07-21,es,Ciudad Real,Guadalajara,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,29,7
453843,2019-08-16,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,33,8
453844,2019-08-19,es,Ciudad Real,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,34,8
453845,2019-01-09,es,Ciudad Real,Guadalajara,8.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,2,1
453846,2019-08-09,es,Ciudad Real,Guadalajara,3.0,2,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,32,8
453847,2019-09-29,es,Ciudad Real,Guadalajara,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,39,9
453848,2019-06-10,es,Ciudad Real,Guadalajara,6.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,24,6
453849,2019-10-13,es,Ciudad Real,Guadalajara,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,41,10
453850,2019-10-20,es,Ciudad Real,Guadalajara,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,42,10
453851,2019-10-27,es,Ciudad Real,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,43,10
453852,2019-10-28,es,Ciudad Real,Guadalajara,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,44,10
453856,2017-05-11,es,Cuenca,Guadalajara,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2017,19,5
453857,2017-09-11,es,Cuenca,Guadalajara,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2017,37,9
453858,2017-03-12,es,Cuenca,Guadalajara,11.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2017,10,3
453859,2017-05-12,es,Cuenca,Guadalajara,4.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2017,19,5
453860,2017-10-12,es,Cuenca,Guadalajara,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2017,41,10
453861,2017-12-17,es,Cuenca,Guadalajara,21.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2017,50,12
453862,2018-01-21,es,Cuenca,Guadalajara,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,3,1
453863,2018-01-26,es,Cuenca,Guadalajara,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,4,1
453864,2018-02-26,es,Cuenca,Guadalajara,6.0,3,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,9,2
453865,2018-03-23,es,Cuenca,Guadalajara,5.0,3,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,12,3
453866,2018-03-30,es,Cuenca,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,13,3
453867,2018-03-31,es,Cuenca,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,13,3
453868,2018-01-04,es,Cuenca,Guadalajara,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,1,1
453869,2018-04-15,es,Cuenca,Guadalajara,8.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,15,4
453870,2018-04-27,es,Cuenca,Guadalajara,6.0,2,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,17,4
453871,2018-11-05,es,Cuenca,Guadalajara,9.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,45,11
453872,2018-05-20,es,Cuenca,Guadalajara,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,20,5
453873,2018-05-25,es,Cuenca,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,21,5
453874,2018-03-06,es,Cuenca,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,10,3
453875,2018-06-22,es,Cuenca,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,25,6
453876,2018-06-29,es,Cuenca,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,26,6
453877,2018-06-08,es,Cuenca,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,23,6
453878,2018-08-26,es,Cuenca,Guadalajara,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,34,8
453879,2018-02-09,es,Cuenca,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,6,2
453880,2018-08-10,es,Cuenca,Guadalajara,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,32,8
453881,2018-04-11,es,Cuenca,Guadalajara,29.0,3,10,2,9,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,15,4
453882,2018-11-18,es,Cuenca,Guadalajara,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,46,11
453883,2018-12-22,es,Cuenca,Guadalajara,4.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,51,12
453884,2019-04-15,es,Cuenca,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,16,4
453885,2019-04-22,es,Cuenca,Guadalajara,4.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,17,4
453886,2019-04-23,es,Cuenca,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,17,4
453887,2019-06-05,es,Cuenca,Guadalajara,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,23,6
453888,2019-05-14,es,Cuenca,Guadalajara,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,20,5
453889,2019-09-06,es,Cuenca,Guadalajara,9.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,36,9
453890,2019-08-07,es,Cuenca,Guadalajara,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,32,8
453891,2019-03-09,es,Cuenca,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,10,3
453892,2019-09-16,es,Cuenca,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,38,9
453893,2019-10-19,es,Cuenca,Guadalajara,1.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,42,10
453894,2019-10-21,es,Cuenca,Guadalajara,6.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,43,10
453895,2019-10-31,es,Cuenca,Guadalajara,4.0,4,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,44,10
453972,2018-02-12,es,Hellín,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2018,7,2
454018,2017-08-12,es,La Roda,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2017,32,8
454019,2018-11-30,es,La Roda,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2018,48,11
454020,2019-02-02,es,La Roda,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2019,5,2
454021,2019-10-21,es,La Roda,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2019,43,10
454158,2017-11-27,es,Manzanares,Guadalajara,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2017,48,11
454159,2018-03-06,es,Manzanares,Guadalajara,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,10,3
454160,2018-06-20,es,Manzanares,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,25,6
454161,2018-06-08,es,Manzanares,Guadalajara,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,23,6
454162,2018-08-20,es,Manzanares,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,34,8
454163,2018-09-30,es,Manzanares,Guadalajara,11.0,2,5,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,39,9
454164,2018-10-15,es,Manzanares,Guadalajara,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,42,10
454165,2019-07-01,es,Manzanares,Guadalajara,6.0,3,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,27,7
454166,2019-05-03,es,Manzanares,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,18,5
454167,2019-03-17,es,Manzanares,Guadalajara,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,11,3
454168,2019-04-29,es,Manzanares,Guadalajara,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,18,4
454169,2019-12-05,es,Manzanares,Guadalajara,10.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,49,12
454170,2019-05-26,es,Manzanares,Guadalajara,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,21,5
454171,2019-07-14,es,Manzanares,Guadalajara,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,28,7
454172,2019-08-18,es,Manzanares,Guadalajara,15.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,33,8
454173,2019-06-10,es,Manzanares,Guadalajara,10.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,24,6
454174,2019-10-13,es,Manzanares,Guadalajara,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,41,10
454184,2018-08-17,es,Motilla del Palancar,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,33,8
454185,2019-10-27,es,Motilla del Palancar,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,43,10
454359,2017-12-30,es,Talavera de la Reina,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2017,52,12
454360,2018-01-07,es,Talavera de la Reina,Guadalajara,3.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,1,1
454361,2018-11-23,es,Talavera de la Reina,Guadalajara,3.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,47,11
454362,2018-12-16,es,Talavera de la Reina,Guadalajara,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,50,12
454363,2018-12-17,es,Talavera de la Reina,Guadalajara,5.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,51,12
454364,2019-07-01,es,Talavera de la Reina,Guadalajara,2.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,27,7
454365,2019-04-18,es,Talavera de la Reina,Guadalajara,7.0,1,4,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,16,4
454366,2019-04-23,es,Talavera de la Reina,Guadalajara,13.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,17,4
454367,2019-04-25,es,Talavera de la Reina,Guadalajara,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,17,4
454368,2019-05-05,es,Talavera de la Reina,Guadalajara,7.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,18,5
454369,2019-06-21,es,Talavera de la Reina,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,25,6
454370,2019-10-07,es,Talavera de la Reina,Guadalajara,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,41,10
454371,2019-03-09,es,Talavera de la Reina,Guadalajara,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,10,3
454372,2019-04-09,es,Talavera de la Reina,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,15,4
454373,2019-05-09,es,Talavera de la Reina,Guadalajara,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,19,5
454374,2019-10-09,es,Talavera de la Reina,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,41,10
454375,2019-10-27,es,Talavera de la Reina,Guadalajara,5.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,43,10
454376,2018-06-22,es,Tarancón,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2018,25,6
454377,2019-05-04,es,Tarancón,Guadalajara,8.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Guadalajara,No,2019,18,5
454389,2017-01-12,es,Toledo,Guadalajara,4.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2017,2,1
454390,2018-01-28,es,Toledo,Guadalajara,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,4,1
454391,2018-04-20,es,Toledo,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,16,4
454392,2018-05-31,es,Toledo,Guadalajara,7.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,22,5
454393,2018-03-06,es,Toledo,Guadalajara,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,10,3
454394,2018-10-06,es,Toledo,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,40,10
454395,2018-06-17,es,Toledo,Guadalajara,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,24,6
454396,2018-08-07,es,Toledo,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,32,8
454397,2018-07-27,es,Toledo,Guadalajara,4.0,2,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,30,7
454398,2018-08-21,es,Toledo,Guadalajara,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,34,8
454399,2018-09-22,es,Toledo,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,38,9
454400,2018-04-10,es,Toledo,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,15,4
454401,2018-05-10,es,Toledo,Guadalajara,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,19,5
454402,2018-12-14,es,Toledo,Guadalajara,6.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,50,12
454403,2018-12-16,es,Toledo,Guadalajara,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,50,12
454404,2018-12-25,es,Toledo,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2018,52,12
454405,2019-01-27,es,Toledo,Guadalajara,10.0,1,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,4,1
454406,2019-01-30,es,Toledo,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,5,1
454407,2019-09-07,es,Toledo,Guadalajara,5.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Guadalajara,No,2019,36,9
454408,2017-12-25,es,Tomelloso,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2017,52,12
454425,2017-05-11,es,Valdepeñas,Guadalajara,4.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2017,19,5
454426,2018-07-01,es,Valdepeñas,Guadalajara,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,26,7
454427,2018-02-25,es,Valdepeñas,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,8,2
454428,2018-11-03,es,Valdepeñas,Guadalajara,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,44,11
454429,2018-08-04,es,Valdepeñas,Guadalajara,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,31,8
454430,2018-07-15,es,Valdepeñas,Guadalajara,8.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,28,7
454431,2018-07-23,es,Valdepeñas,Guadalajara,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,30,7
454432,2018-07-29,es,Valdepeñas,Guadalajara,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,30,7
454433,2018-08-28,es,Valdepeñas,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,35,8
454434,2018-07-09,es,Valdepeñas,Guadalajara,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,28,7
454435,2018-11-13,es,Valdepeñas,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,46,11
454436,2018-11-30,es,Valdepeñas,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,48,11
454437,2019-02-01,es,Valdepeñas,Guadalajara,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,5,2
454438,2019-02-17,es,Valdepeñas,Guadalajara,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,7,2
454439,2019-03-27,es,Valdepeñas,Guadalajara,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,13,3
454440,2019-04-23,es,Valdepeñas,Guadalajara,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,17,4
454441,2019-05-22,es,Valdepeñas,Guadalajara,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,21,5
454442,2019-06-14,es,Valdepeñas,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,24,6
454443,2019-06-21,es,Valdepeñas,Guadalajara,4.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,25,6
454444,2019-07-22,es,Valdepeñas,Guadalajara,1.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,30,7
454445,2019-08-26,es,Valdepeñas,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,35,8
454446,2019-07-09,es,Valdepeñas,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,28,7
454447,2019-08-09,es,Valdepeñas,Guadalajara,6.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,32,8
454448,2019-10-20,es,Valdepeñas,Guadalajara,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,42,10
454449,2019-10-23,es,Valdepeñas,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2019,43,10
454458,2018-01-05,es,Villarrobledo,Guadalajara,20.0,2,9,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2018,1,1
454459,2018-10-28,es,Villarrobledo,Guadalajara,2.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2018,43,10
454460,2018-11-18,es,Villarrobledo,Guadalajara,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2018,46,11
454461,2019-05-05,es,Villarrobledo,Guadalajara,19.0,2,10,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Guadalajara,No,2019,18,5
454706,2018-10-14,es,Puertollano,Guadalajara,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Guadalajara,No,2018,41,10
